22	5	1	227.754
22	5	2	227.754
22	5	3	113.995
22	6	0	2976.646
22	6	1	2980.934
22	6	2	2980.934
22	6	3	2976.646
22	7	0	812.834
22	7	1	826.588
22	7	2	826.588
22	7	3	812.834
23	0	0	141.339
23	0	1	141.715
23	0	2	143.852
23	0	3	137.528
23	1	0	721.537
23	1	1	760.392
23	1	2	760.392
23	1	3	721.537
23	2	0	323.999
23	2	1	621.785
23	2	2	608.741
23	2	3	312.982
23	3	0	10.455
23	3	1	13.915
23	3	2	12.558
23	3	3	10.483
23	4	0	5084.351
23	4	1	5088.515
23	4	2	5087.831
23	4	3	5084.293
23	5	0	90.523
23	5	1	123.998
23	5	2	67.971
23	5	3	62.024
23	6	0	2976.265
23	6	1	2980.176
23	6	2	2980.176
23	6	3	2976.265
23	7	0	811.411
23	7	1	823.741
23	7	2	823.741
23	7	3	811.411
24	0	0	133.920
24	0	1	132.982
24	0	2	126.160
24	0	3	127.627
24	1	0	711.353
24	1	1	701.417
24	1	2	689.445
24	1	3	691.855
24	2	0	725.305
24	2	1	561.427
24	2	2	277.615
24	2	3	282.964
24	3	0	15.838
24	3	1	14.355
24	3	2	9.934
24	3	3	11.571
24	4	0	2550.567
24	4	1	2549.103
24	4	2	2545.528
24	4	3	2546.175
24	5	0	118.399
24	5	1	226.017
24	5	2	223.816
24	5	3	111.236
24	6	0	2983.955
24	6	1	2980.087
24	6	2	2975.252
24	6	3	2976.219
24	7	0	813.560
24	7	1	800.229
24	7	2	783.565
24	7	3	786.898
25	0	0	135.901
25	0	1	135.179
25	0	2	131.529
25	0	3	126.862
25	1	0	730.695
25	1	1	714.487
25	1	2	694.183
25	1	3	698.241
25	2	0	548.796
25	2	1	524.264
25	2	2	208.462
25	2	3	194.974
25	3	0	15.158
25	3	1	17.176
25	3	2	10.958
25	3	3	12.771
25	4	0	2548.942
25	4	1	2546.972
25	4	2	2546.098
25	4	3	2545.775
25	5	0	134.888
25	5	1	225.585
25	5	2	224.907
25	5	3	111.975
25	6	0	2982.781
25	6	1	2979.449
25	6	2	2975.306
25	6	3	2976.396
25	7	0	841.223
25	7	1	827.175
25	7	2	809.616
25	7	3	813.128
26	0	0	141.339
26	0	1	141.155
26	0	2	134.515
26	0	3	138.984
26	1	0	721.537
26	1	1	710.623
26	1	2	692.752
26	1	3	696.326
26	2	0	323.999
26	2	1	237.738
26	2	2	111.373
26	2	3	123.698
26	3	0	10.455
26	3	1	9.429
26	3	2	7.286
26	3	3	7.243
26	4	0	5084.351
26	4	1	5083.750
26	4	2	5082.688
26	4	3	5082.670
26	5	0	90.523
26	5	1	115.039
26	5	2	63.681
26	5	3	58.173
26	6	0	2976.265
26	6	1	2974.989
26	6	2	2973.686
26	6	3	2974.006
26	7	0	811.411
26	7	1	807.301
26	7	2	802.163
26	7	3	803.191
27	0	0	153.156
27	0	1	156.216
27	0	2	156.228
27	0	3	152.544
27	1	0	729.886
27	1	1	731.022
27	1	2	731.022
27	1	3	729.886
27	2	0	718.514
27	2	1	741.960
27	2	2	525.519
27	2	3	372.207
27	3	0	9.291
27	3	1	12.550
27	3	2	12.550
27	3	3	9.045
27	4	0	2547.756
27	4	1	2551.784
27	4	2	2551.784
27	4	3	2548.503
27	5	0	118.399
27	5	1	236.562
27	5	2	236.562
27	5	3	118.399
27	6	0	2985.326
27	6	1	2998.294
27	6	2	2998.294
27	6	3	2985.326
27	7	0	45.690
27	7	1	87.153
27	7	2	87.153
27	7	3	45.690
28	0	0	152.782
28	0	1	156.255
28	0	2	158.460
28	0	3	152.857
28	1	0	727.057
28	1	1	727.670
28	1	2	727.670
28	1	3	726.882
28	2	0	363.116
28	2	1	504.188
28	2	2	448.169
28	2	3	253.359
28	3	0	7.314
28	3	1	9.406
28	3	2	9.406
28	3	3	7.303
28	4	0	2548.342
28	4	1	2550.500
28	4	2	2550.500
28	4	3	2546.040
28	5	0	121.823
28	5	1	225.963
28	5	2	225.403
28	5	3	113.100
28	6	0	2981.729
28	6	1	2991.373
28	6	2	2991.373
28	6	3	2981.729
28	7	0	52.825
28	7	1	101.423
28	7	2	101.423
28	7	3	52.825
29	0	0	155.066
29	0	1	158.200
29	0	2	154.230
29	0	3	154.087
29	1	0	726.859
29	1	1	727.037
29	1	2	726.962
29	1	3	726.739
29	2	0	320.786
29	2	1	416.599
29	2	2	341.730
29	2	3	209.654
29	3	0	9.711
29	3	1	9.067
29	3	2	11.738
29	3	3	8.988
29	4	0	5084.344
29	4	1	5084.595
29	4	2	5084.973
29	4	3	5083.217
29	5	0	85.014
29	5	1	112.208
29	5	2	66.476
29	5	3	60.062
29	6	0	2976.451
29	6	1	2980.532
29	6	2	2980.532
29	6	3	2976.451
29	7	0	16.561
29	7	1	28.891
29	7	2	28.891
29	7	3	16.561
30	0	0	167.704
30	0	1	170.031
30	0	2	172.511
30	0	3	158.839
30	1	0	741.524
30	1	1	786.888
30	1	2	776.998
30	1	3	739.138
30	2	0	719.950
30	2	1	1435.399
30	2	2	1435.399
30	2	3	719.950
30	3	0	12.200
30	3	1	17.188
30	3	2	12.773
30	3	3	13.087
30	4	0	2548.149
30	4	1	2552.022
30	4	2	2552.022
30	4	3	2546.747
30	5	0	118.399
30	5	1	236.562
30	5	2	236.562
30	5	3	118.399
30	6	0	2979.398
30	6	1	2986.366
30	6	2	2986.366
30	6	3	2979.398
30	7	0	1028.929
30	7	1	1145.257
30	7	2	1145.257
30	7	3	1028.929
31	0	0	137.110
31	0	1	138.891
31	0	2	142.599
31	0	3	135.441
31	1	0	707.524
31	1	1	714.105
31	1	2	714.084
31	1	3	707.147
31	2	0	359.136
31	2	1	761.420
31	2	2	699.560
31	2	3	369.298
31	3	0	8.070
31	3	1	10.141
31	3	2	9.395
31	3	3	7.469
31	4	0	2547.538
31	4	1	2551.471
31	4	2	2551.471
31	4	3	2546.776
31	5	0	122.133
31	5	1	219.261
31	5	2	219.261
31	5	3	109.748
31	6	0	2976.846
31	6	1	2981.256
31	6	2	2981.256
31	6	3	2976.846
31	7	0	812.834
31	7	1	826.588
31	7	2	826.588
31	7	3	812.834
32	0	0	144.622
32	0	1	158.807
32	0	2	146.998
32	0	3	144.481
32	1	0	706.103
32	1	1	712.941
32	1	2	712.887
32	1	3	705.896
32	2	0	320.786
32	2	1	612.459
32	2	2	598.796
32	2	3	307.584
32	3	0	11.578
32	3	1	11.466
32	3	2	16.113
32	3	3	11.652
32	4	0	5083.926
32	4	1	5086.622
32	4	2	5087.010
32	4	3	5084.889
32	5	0	85.014
32	5	1	113.798
32	5	2	68.563
32	5	3	60.857
32	6	0	2976.446
32	6	1	2980.463
32	6	2	2980.463
32	6	3	2976.446
32	7	0	811.411
32	7	1	823.741
32	7	2	823.741
32	7	3	811.411
33	0	0	142.687
33	0	1	139.094
33	0	2	127.649
33	0	3	129.617
33	1	0	710.328
33	1	1	700.882
33	1	2	689.057
33	1	3	691.434
33	2	0	718.514
33	2	1	491.804
33	2	2	207.992
33	2	3	246.394
33	3	0	14.962
33	3	1	12.591
33	3	2	7.787
33	3	3	8.666
33	4	0	2551.801
33	4	1	2547.099
33	4	2	2545.145
33	4	3	2544.693
33	5	0	118.399
33	5	1	212.017
33	5	2	209.816
33	5	3	100.200
33	6	0	2985.319
33	6	1	2980.996
33	6	2	2975.593
33	6	3	2976.674
33	7	0	813.560
33	7	1	800.229
33	7	2	783.565
33	7	3	786.898
34	0	0	140.860
34	0	1	136.945
34	0	2	129.408
34	0	3	130.366
34	1	0	685.069
34	1	1	674.276
34	1	2	659.056
34	1	3	662.705
34	2	0	363.116
34	2	1	263.893
34	2	2	150.566
34	2	3	137.734
34	3	0	12.706
34	3	1	13.130
34	3	2	8.551
34	3	3	9.555
34	4	0	2549.326
34	4	1	2548.187
34	4	2	2545.491
34	4	3	2545.777
34	5	0	121.823
34	5	1	216.502
34	5	2	215.824
34	5	3	107.116
34	6	0	2984.104
34	6	1	2980.262
34	6	2	2975.422
34	6	3	2976.404
34	7	0	841.223
34	7	1	827.175
34	7	2	809.616
34	7	3	813.128
35	0	0	144.622
35	0	1	140.493
35	0	2	134.783
35	0	3	133.592
35	1	0	706.103
35	1	1	701.970
35	1	2	697.916
35	1	3	698.208
35	2	0	320.786
35	2	1	227.311
35	2	2	90.701
35	2	3	115.414
35	3	0	11.578
35	3	1	10.099
35	3	2	7.279
35	3	3	7.660
35	4	0	5083.926
35	4	1	5083.295
35	4	2	5082.581
35	4	3	5082.584
35	5	0	85.014
35	5	1	110.609
35	5	2	65.352
35	5	3	53.984
35	6	0	2976.446
35	6	1	2975.222
35	6	2	2973.559
35	6	3	2973.956
35	7	0	811.411
35	7	1	807.301
35	7	2	802.163
35	7	3	803.191
